SKU;Date;Stock
599a55e2-b42f-4e62-85be-0439d176fb14;2023-01-01 00:00:00;484,4
ac16e1ca-7a1a-4ab0-82e3-3de8d03a68ae;2023-01-01 00:00:00;101124,8
8b3368c0-5f30-4b7b-8a6b-e3f5a85cb90c;2023-01-01 00:00:00;34472,2
ec7bffb6-3ca7-47aa-9c98-b5fb25c594e0;2023-01-01 00:00:00;46797,8
ece0f93b-bb64-42b9-9265-2a6fe2729524;2023-01-01 00:00:00;54090,4
36f9aff2-d952-4745-8391-08e5a64196f8;2023-01-01 00:00:00;161330,4
d3f67250-8d28-47e7-859f-b50698eeae7a;2023-01-01 00:00:00;199271,8
d0fbfda4-e8ff-4875-90f8-c4c96084dbfc;2023-01-01 00:00:00;17714,2
2cd8d2c9-1f9e-4c9a-be35-83b8828bb34a;2023-01-01 00:00:00;18635,4
def26d9a-bbbf-4359-bf8c-5893b2e49c7c;2023-01-01 00:00:00;11606
a0ed9eeb-36fd-4366-8d7b-28705432725f;2023-01-01 00:00:00;20379,8
8f5c8db1-9a6c-433b-b866-dc7156a990d3;2023-01-01 00:00:00;22471,4
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-01-01 00:00:00;533327,2
f76a00b4-cd74-4a08-bb28-fcb6202ef95c;2023-01-01 00:00:00;297131,8
65d4b4f2-0ea5-4f62-8a9c-21448502f7f3;2023-01-01 00:00:00;17376,8
f1dd1aaf-7fec-4f37-8a76-da8648cd406c;2023-01-01 00:00:00;18113,2
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2023-01-01 00:00:00;531571,6
860a830e-36fe-4e1f-8160-ec8a3f63ee6e;2023-01-01 00:00:00;13797
646c389b-4d7e-4d0f-8de4-f5a1ebbd480b;2023-01-01 00:00:00;25148,2
26d4d989-d3c1-4403-9e5c-15abd11adbc7;2023-01-01 00:00:00;120565,2
11cd4b6e-fe79-402b-a97f-08cf23cf8158;2023-01-01 00:00:00;24941
5ca62562-2f97-45e6-947f-50fd78d3e1da;2023-01-01 00:00:00;3040,8
018d5591-eec7-4d4e-900c-352e8acc0664;2023-01-01 00:00:00;58027,2
5c1bc375-cd63-4837-9df5-9c43e806ef63;2023-01-01 00:00:00;7611,8
e2748a25-ad13-4c6c-8a98-a83d03dfa8fa;2023-01-01 00:00:00;3060,4
ab2d1b88-fe0a-4cbf-808c-4a2084bba5b0;2023-01-01 00:00:00;10208,8
7d79b78a-f935-4623-ae5f-f0172817e000;2023-01-01 00:00:00;120794,8
716fe8c4-0ca8-4158-a9cf-7879c7509ae8;2023-01-01 00:00:00;588
31aae9f0-0020-405f-88a1-e9a26826627c;2023-01-01 00:00:00;827,4
a0192797-9e88-4909-93e4-c1ea78f8c4a1;2023-01-01 00:00:00;4127,2
4cf93465-0da5-454b-bd70-f5f71f6cc96e;2023-01-01 00:00:00;152369
c32ad704-d90c-4b83-8896-96e67ea8b2e8;2023-01-01 00:00:00;81061,4
8c3c1c5e-04e7-4563-9019-6fb302e72926;2023-01-01 00:00:00;112224
780b2f23-1e9e-4d26-b324-d2e8e6fc0be8;2023-01-01 00:00:00;18823
3b7988b0-5e3f-4b47-8d17-313a27875ae7;2023-01-01 00:00:00;35273
393df1b8-76d6-4bdb-9423-a3e4f3690d11;2023-01-01 00:00:00;13407,8
678d9564-aa23-4358-a5d7-aaa43837d842;2023-01-01 00:00:00;13133,4
26f60e26-cedf-4ae5-b455-38e34e0b406e;2023-01-01 00:00:00;5,6
0e614aeb-baa3-40fb-aec9-46abe8b97e93;2023-01-01 00:00:00;51,8
d3164543-32fb-4e11-8c1e-9cc67ef01753;2023-01-01 00:00:00;79408
7fe18b6f-cfa6-4347-92cc-56db433e2bd7;2023-01-01 00:00:00;36,4
e8ada84b-b1f4-405c-b134-992b0af5537c;2023-01-01 00:00:00;36740,2
3a55c070-a596-452c-9383-7d8f3eac1d4a;2023-01-01 00:00:00;2772
2fd45861-a29a-415e-ac5d-cea5bc630e48;2023-01-01 00:00:00;7025,2
3d0ba75a-622d-480c-b893-88dba6245435;2023-01-01 00:00:00;8576,4
6879d62e-8e7d-4f8d-9610-866af70c718a;2023-01-01 00:00:00;5787,6
c2562cc0-4943-4796-9c85-af37cc09fbe8;2023-01-01 00:00:00;3567,2
9710513e-7166-4a82-9fb6-b1edecd65528;2023-01-01 00:00:00;2451,4
be11587a-1e52-4121-8692-db7ed87d0b99;2023-01-01 00:00:00;8590,4
4a0c4f02-a553-419d-9ccf-c7e5f72da7c7;2023-01-01 00:00:00;64957,2
c944edbe-b367-4aec-aeaf-ff59aa23d765;2023-01-01 00:00:00;43127
0eac6944-01dd-4c41-b46a-03461acd99b3;2023-01-01 00:00:00;18166,4
87f72790-e3d4-4a6c-ae74-15038c2fd4e3;2023-01-01 00:00:00;16328,2
b5c6a3ce-82a4-4ad5-ab6e-8c78592789dd;2023-01-01 00:00:00;9725,8
84353a9e-1ac7-4c95-ab95-880d9deb6440;2023-01-01 00:00:00;6679,4
29a0680c-9e07-448d-a396-e47b9ad687cd;2023-01-01 00:00:00;11123
51e336b7-ae48-4148-8cef-a3952a6a9dd5;2023-01-01 00:00:00;667406,6
