SKU;COGS
4dcf7c34-7d05-4280-ac03-0ccc3feac8f7;223,330012
049eb098-8838-4e82-a78b-ff0809a94c53;223,2288164
ee9f3af4-8140-4177-953d-8d94e3d95e47;223,0725
668d9796-b3ae-4cb8-b097-1ddb2cc8ef33;222,6023333
cb33fcc6-100c-41f0-b24d-83738d3d4710;222,32
3c93f724-2091-4813-ad0c-448b5ce56331;220,5
b015b635-11ea-4065-8de1-d869c2875eb0;220,5
db3026ba-6025-4c47-9377-e7eee0eef1fc;219,989
e9542c0d-91db-4d08-b4c9-b6fcea4af4e7;219,8
9a6f0d2a-3808-4538-a784-b81b77503480;219,737
e3753127-9601-498d-9084-3a652e9d8e21;219,24
d8734de0-e984-4eef-82f6-ad595f48429a;218,8830672
af421727-b833-47c9-93be-cb33ef5ec262;218,1153333
6b37c570-bf44-4b35-a52e-a5ecec18f3d4;217,588
a290856e-f340-4ffc-873c-b06f74013512;217,56
04634f47-0526-4abb-8a04-a807e5641202;217,546
9e9d50f3-28cb-42aa-b310-c2cd5ff4d4b2;217,266
84cae408-fd85-413d-a809-0c6586490dca;217,14
88cd8d8b-2e53-43cf-a7aa-59c7a769ed4d;217,0714118
df42593b-d48f-475b-84fb-230914aa60e7;217
186fbfc3-5be0-45d2-97fb-e56969edbc4a;217
60e135d3-5af8-4f6a-b740-6326806f0c1d;217
7448c0e6-256a-4ac4-b9aa-7b6ccf5460bf;216,972
80a017a8-defc-4b9f-b159-4c8a3ec742ba;216,8646667
8b65d0cc-851f-482b-9434-3aac0550c92b;216,7666667
668a82f1-81b9-4d7e-8b8b-327ce224ab47;216,72
d0f33226-b61c-4a20-a3f8-9f2d11b39352;215,6
146138a3-cc89-414f-992a-e20eb3303df9;215,2409
d15444cd-62ef-494a-8181-4d1657333d37;215,0633333
7bb4155c-5a45-4b5a-9612-205283ff4746;214,984
649fd1b9-288d-4a13-9504-fa1a78b5bf26;214,816
b94aa035-801a-41f4-9180-67ae9c0a2248;214,732
3153c1a9-a9f3-42e1-aba7-3f464a189b55;214,6725
bd924129-c33e-43b2-9cac-99f1b6c8edfe;214,55
1d562d0d-f442-459a-812d-727e6266ba25;214,55
31e36941-3ffd-41cd-a442-e79eeb9f0832;214,2
0f1028d6-12c4-4573-9629-fe72d960a284;213,71
133cb170-e91f-43d8-a948-c9f835717e79;213,451
f2392d01-fa29-469e-b41b-016c6ab642db;213,156129
c6fb6e8b-8a47-4c35-b6d5-c9cd302a42cf;212,9002581
2738a52e-7942-4efb-8ff3-c4bcd4f799a7;212,464
3e19eace-9133-41d7-b97a-eb03d53a71ed;211,96
c75d9efb-8ea4-4b40-aaf7-f873fab0ea77;211,904
36878b4b-7a2f-443f-a0bf-90e6d6b7d48a;211,904
2d2cf6d0-d42e-4edb-9be9-e60db24ab34e;211,71325
27f6d282-8d0d-481b-bcb4-0167312ca5fb;211,6204642
1b604a42-1fc2-4609-ad46-3c4e1d71611d;211,05
65bcef10-c4d7-4575-88e6-7c9a20e8f550;210
7061cdd4-383d-4c3c-8f74-4ae67dab0eba;210
48bbb6c1-e9f1-400f-bcde-c134481e579d;210
19f486f7-9b2f-4f27-9161-ff307b58de88;210
cd68b26f-8a4f-46b6-858b-e617aef46ac9;210
9ecd2d5a-b6d6-4691-8d64-0069e3062cce;210
5f25b97e-6e78-4c8b-94a9-bfa80435ea36;210
f1dc8a58-297c-4bef-953e-d2b5cf7de933;210
860ccacd-ce76-44a9-b8e1-f0f320d1c978;209,9880047
00be93b8-068a-4f20-ba2f-fcecfc9d7e06;209,79
e5681555-81c4-48b6-b236-ed82c5e43484;209,72
5bc7405f-ef08-4bd8-81a1-ccb9c0b86a46;208,936
6ec4258e-1c64-44f3-b562-a5f49cd8ec37;208,908
edb5e6b3-e4a9-429d-a32c-069b0318855f;208,8398939
e4ca396d-fb62-4206-aeeb-df1e657e24db;208,7580152
ab2a8825-a412-46a1-8d3c-ec36f21e2459;208,3294343
d4ba02fb-ffc1-4cae-90ec-58a51f1faa09;208,236
56871578-53f6-4446-8cc3-1aedf71b21da;207,9
339df212-a91c-48d0-9afa-793d87f4befd;207,718
7f046a51-da8b-461d-abe8-b1e2ba77d826;207,36529
7a3b8ff4-edb1-4140-85ca-a9d992d0e925;207,1685
a2785979-7c6f-4201-add7-229688fed489;206,542
cea7be33-f4c6-4033-b381-a4eb169126b0;206,5
192aa4b5-d520-4b9e-b522-268ec7f9a778;206,36
3f3a83af-ad31-4c97-bde9-0d64dd6f0f90;206,1494348
49ca473f-b898-4bb9-8ef1-36eafcc3b05d;206,094
f81edb33-2361-4b2c-bd48-8389570233f9;205,6833333
4ae48a5f-20f0-43dc-a3b7-bb318abf8737;205,45
dbd34772-8c29-4bfe-945e-9b055419baa9;205,387
7f465ee9-c87b-4ca5-96a8-c3998b521c28;205,17
a2a60171-974f-464e-a03e-695651fc5676;205,1525
ba8b96a6-5602-42c9-8213-ccb8db50d5f2;204,9635
d860fa75-9c30-4626-9560-8fbcc0521563;204,9215522
ab60f810-0dfa-4600-8359-9cbe9bcb45c4;204,8905828
8e05790f-727e-45d4-86d5-fb20e0fa7365;204,414
6e31dbb8-ff72-4284-98dc-9d6418e7f7db;203,77175
72e49d8f-7abb-4dfc-95cf-463d1b29d8b0;203,154
7035df99-bd46-4d28-a0d5-76984741fbde;203,1239064
5703e3ae-a8e7-438e-b2a4-b51878ce488b;203
86551011-8026-4766-b099-449675cc18e7;203
afd2fb89-893b-416b-b0d9-65c5533df8b4;202,5975
9efb70d8-bce2-4859-8693-53cdc4612c7f;202,4610493
8fecbb86-e0d1-477b-98ac-1f946615be44;202,062
951ef47d-1913-443e-9334-5796eae9b0a7;202,048
af68a2be-260d-4f4d-b516-0e733915004b;202,048
5c2f7eed-b354-41ae-b9d5-eb7714dd6f53;201,74
430cd932-76f9-4439-b485-29133bf5d49c;201,74
e05e5124-7249-4034-8a6b-fa3e00e083e8;201,6529476
710b4f46-8146-43ed-aac6-8db0b088a5af;201,46
7c0ff12e-f1b7-4e50-b6a7-c861c52ca069;201,46
8d423a60-fc9f-494a-85b6-4e8416be9933;201,4318552
09b0dbcc-2883-4323-ae4d-6b5a816a43b2;200,9
23a3d3b7-a349-4e17-931c-d14a7b222f6d;200,6724887
24ab8a01-4196-4f8f-a320-f9c528a41967;200,6666667
c405e20b-a160-4598-815a-8a8df6ddac54;200,34
21940f9b-8e55-4a33-b831-11c12899ce65;200,34
b1215bdd-79d7-465b-9dd3-85b61d162167;200,34
7a536fa9-bace-429a-b4f3-c599dbe1a6bb;200,2
f458a02e-cbf6-48c0-a903-bbff29d52ecf;200,0833333
82b30796-6be5-4939-981f-424af304190e;199,4748
599d3e55-2eeb-458c-accd-9cb852a671f9;199,1266667
cdeccbc0-bbeb-4fa5-a3bf-94e481c981f6;198,45
31d9f3ce-4f61-4b20-9e1d-8595bdca5a12;198,45
028b3264-1684-4e80-86e3-73d1a6ff494e;198,1842166
a43e0e21-ca37-45ea-921a-d0d50a01de64;198,0843546
11a3892f-3638-4a77-81c7-3910c8644b44;198,0843546
eee63f49-ebe2-4d15-be81-a7ed7e0be8bc;198,0843546
96bf8130-6f00-4e56-bfc8-5772191c6712;198,0843546
8600da72-2622-4f3f-9d67-c2bc9e56bc77;198,0843546
7ed1de28-72a5-4245-83d6-de5225e9cdaa;198,0843546
fd94ac0f-0a52-4fb5-9e9a-689efa1c5bab;197,932
35f25adc-c1df-4647-b51b-f4fa3907f753;197,778
52838502-b247-4630-8318-055d46a7595c;197,75
0517edc3-d0e1-438d-803b-debc68d9cba2;197,6213162
ca6fdda1-e754-46b9-98ef-28c37f69698d;197,554
dbed7533-acae-4022-b608-01d7161ad106;197,54
a2d70046-4084-439a-a314-edb49007151d;197,54
2a049708-8c4f-467e-ab0f-ba85aa26843b;197,54
1f76b7e5-43c2-4368-9d3e-9acd77d34e40;196,885
7cd46d91-aa46-46b5-bc72-4d5497442bb2;196,3815
930ec1c7-b806-4da2-b7fd-28f96a2be10f;196
7b833186-502c-4c81-96cc-f76c0a16f5df;196
7d774024-6368-4e95-a2b9-38882d9a6bad;196
27ec564d-b865-4bfc-9ba1-3edaee646e75;196
c8ca1873-527f-43ba-a6f7-05cd48f0c895;196
ec46c16f-8993-4613-8594-ed649dc2c56e;195,7284
55ffd1d0-5054-461c-bf24-ca7ba78bef34;195,72
cff253bf-e1c9-4856-b7f8-1d23137bc29d;195,622
45ce7bff-23d1-4cd5-952e-521e252b15af;195,293
aa882681-272f-463d-b21e-f996552ebcdf;194,6073543
82be63c8-d5f2-4e90-8a2f-b1a7ff7791ab;194,552792
ee2baaa6-b8b9-4cbc-af2f-1d591550248d;194,54274
fe42d6c4-2c2f-4a32-ace7-d7ab5a9c572f;194,3724558
32c322c5-6dca-48c5-b781-d9f817a3f596;194,2546667
3656b1e3-f70d-42bc-a1f6-4ed895bf5643;194,0353333
90bb095b-fa4b-4fb7-a8d5-08aa90094f86;193,6864525
0e8f1938-508a-40b8-a797-5111f5c93620;192,99
34faeac5-8ae0-4c08-b713-3ee25ed87f90;192,654
3657a60d-878d-49f0-a61d-3fe00cf567a1;191,9161735
7b94c668-c020-4bf7-8f18-62413b146bb8;191,2337078
93ea6a04-f274-4358-9194-6285b62616b6;191,233
ba3c0d99-f4a3-4dc2-9dc7-4282def57726;191,233
95455081-4275-4d8f-a8ac-87b7cbae523b;190,988
2f76a3bd-4a6a-40ea-8104-3bc99fdb8d78;190,829742
a91c8721-16b2-465a-99d6-35ba4c459d95;190,764
55fce8ea-7314-480a-a2f6-4aa61c524d74;190,484
ac4f2c30-426a-4973-8707-bfcfe9ada3f4;190,4
53667640-5d47-4646-9d66-cdbc38b77fbd;190,3055
f5526b22-da46-4560-b058-f131bcc43fea;190,155
54d57bba-3edf-4718-817a-c8f44991dbbf;189,889
083ecb75-b6d8-48a4-9971-776e37fd3aa7;189,84
33512cbd-b092-4335-a231-66e84bf7660a;189,7
e8646bf9-127e-47d3-83af-8cc16abf88ac;189,315
5d160840-6b89-4327-b16d-9e4bc15e386c;189
8117657a-af15-4992-93ea-e904ebc483b2;189
c87a2afe-bb45-45e5-972c-6bba4a80f12a;189
869ecb83-ebfe-45e7-9b98-d5357156e211;189
3a1ac39f-948d-4f26-8f95-8b6b08dce7bc;189
4bd2e63d-eb01-4482-ab0c-06aa0516ae6f;189
d8aa0e74-4d43-4302-864a-7ed24ff82eea;188,7643087
042eb316-fa92-46ba-8111-e5a5e2100799;188,40948
9d90eba0-09c0-49db-bd4e-86f6f34388e9;187,90828
85e3fea9-6ccd-48f4-8e66-9c17cc6663cf;187,698
0630e0d4-8d9a-434c-9005-7adf1ad5c735;187,3867549
6396527d-b65c-4249-b651-76431b791fea;187,0272037
af48ec1c-5684-4dbf-9e7e-0e74d2cd21de;186,8066667
f14e7c75-ed54-4e7a-a774-715c931b4b3f;186,62
4d77c380-7d65-494a-bd78-0f2180bf3935;185,752
e9c51cec-8c2b-46cd-8516-72760bf37115;185,7333333
77fb0117-139f-4555-9d0b-ee0b66853509;185,22
402403ed-e8ee-42a7-a47a-77954e3224dc;185,22
e0762d47-c987-4d97-aa7e-0abaeb8e4dcc;184,8
8cd71007-ec51-44dc-9165-1dce45d00b15;184,1
70444559-7a36-430a-aedb-161d1685ada4;183,96
1cf8ff4d-9b21-4864-b823-56cadee4df38;183,806
fbad546b-3b83-4ef7-8751-d1e233fb2bb2;183,792
4f86630f-d340-4a4f-a470-eaf2e1b0fb36;182,7466667
353182e6-69a3-4e8f-8656-08665bccd3f7;182,5728676
c18525e7-7066-4439-9d10-5247e4bd8e79;182,35
e77d2c43-5581-44ce-9cf8-b34e448bcd49;182
bdaa7ec9-c22c-44ab-a714-9a0e419f1882;181,2405
e2465bad-cf67-4fdb-b3cc-797d16544d15;180,81
a5957b0e-4619-49be-998a-805f93420c11;180,6
53b826ac-23c9-44ba-9871-a1eaa87f3227;180,6
25c26351-c8a0-45b6-a476-8f2990b17c9c;180,5529393
b391aaf8-7568-443c-815d-8350921a287f;179,55
f48a474c-d65e-4391-a81c-37e23190f559;179,5299683
853162be-117b-4416-8e81-3c0de7b58353;179,438
113faad4-bb27-4e0c-a64a-8cb9ae97a501;179,375
f204bb59-a37a-4bdd-a9f3-566e5077b7a5;179,306811
de896415-3286-4e12-b9a9-803b4dda91c8;179,228
d9b9992b-6ac7-4989-bfe3-00b90464d9a4;179,2
7b5894c4-9da6-4f81-8046-34ddfd0828d2;178,29
b5627c9d-5009-43a8-bdf8-568ee9507d43;178,29
f7f89ed5-65a7-4b49-b0da-96f6bc8d03e8;178,29
7e751607-c002-4cd4-95ed-a4c80f9a20fe;178,13075
40f777cd-bd7d-4b23-8887-2481d10c3ced;177,87
b00e4cfd-7f2f-4402-9c84-86d3ce4dc228;177,8466667
a61e549d-4dc3-46de-a482-9763f5b903e6;177,8465512
54614f64-416a-4e6c-b197-8479f64a115a;177,8
9b013d29-b1ca-4ac0-a704-eff531e623d9;177,688
8b4ccbe8-82ee-47eb-a1bb-e8fe7d42387d;177,688
78d07247-7d96-465b-bf9b-c535cf0b2fb7;177,688
71486bb0-d53f-4d17-94cf-128b6e93756a;177,688
efd5201a-6fdd-488d-a83f-1d119241516c;177,59
69969f90-6384-4226-bf73-4a9196770fb7;177,3333333
1c0f14ab-606a-4846-9339-9e8102956c4c;177,226
d8611058-4195-4505-95cf-56d7ee2a4760;177,0801667
bdcd8fe5-bd6f-4453-8f07-23d1384722c6;176,4
ef5e1890-bd98-406f-b4ee-c69d858e1378;176,4
323d4848-11ee-4864-829a-fa3ebff447d2;176,4
57d704f1-5161-48b3-accf-0c258baea06f;176,4
ae50420c-0e0a-4cb5-b330-ff0b40786d39;176,4
babf67d7-7526-4ed8-8196-7fde8e331ed3;175,756
d972beba-62fe-4bfb-9851-abdd45267a3b;175,756
07c5f877-33ac-4ec2-b321-80bb04ad9914;175,756
09d77a55-974a-452e-a2a4-06d1088f0004;175,756
782f9bd0-9f0f-4084-966f-eff2c8cda153;175,7548333
e6ac49c9-a6fd-407b-9eb3-bcf7f4670ef4;175,644
0e71b8e2-5b5a-4834-bfdc-f44bff76063a;175,38325
fb5b71b3-8e86-4f22-b931-a389a2b0ad74;175,168
6c8d51b2-d157-4ce4-bd8d-224097a1529f;175,0109577
42f0132f-b6d0-470d-8a12-f905919caa2e;174,6873333
e9531228-2149-45c5-b0f4-006b7c3dfe64;174,5333333
d7684e4f-7364-4505-a6ec-dd599738b34f;174,5333333
0e3edf66-f9e8-4969-aca2-df0ca0ad30c8;173,964
f2283e8a-c979-4897-a3b4-1a520fae7b02;173,964
398572f1-ecd4-41d2-8619-4f096d5ddf25;173,7614375
c206feee-66f9-4ad6-9705-94bca9fac475;173,502
54a422e1-11b3-4309-9a67-d412348b7408;173,4425261
895569af-da6e-4b6f-8369-280feb3eba10;172,9081667
ef8df9d9-3740-45fb-bb23-3ab5a4cf4103;172,676
94ae7b93-9716-4f0c-ba82-339b9e03540f;172,228
f1de2a7e-9b68-417f-b1ba-be99d6f8d57d;172,2
4bff78fb-0b6e-4b60-b4b1-086f8655c429;172,088
cef5c352-67e2-4733-8d02-1ff672b1673a;171,71
b39560d1-70d2-4e4d-b6da-2a5953c9febc;171,584
85d69cbe-71f1-461f-b08f-3f2d0be144f5;171,4714167
436f8f45-bee2-4a1a-ab0e-cfda1de71876;170,296
6162c434-6d83-43c5-b8c5-8265ebe8b1ce;170,2703333
ba8d336b-f215-4659-b9e0-e25d96f8350e;170,1292284
133fecb1-62b4-4146-b30c-004232000a3a;170,1
4a4d4dee-800f-4677-bb6d-a45103cc83e2;170,03
c36d3d68-478a-4be5-b798-d6f542480a67;169,9629991
cff9a256-f34a-423c-b3a2-50038384348f;169,6631388
098bd669-a4d7-4a9a-9dcb-46bbe7c74761;169,6381935
6a9d48a0-aabc-4188-bc65-bc2b3659d294;169,425375
61518f8e-9a24-4cd5-8b18-8e7075326bc9;169,3164846
e843f23e-234a-4ba6-a148-e3de5153493c;169,288
46384512-d509-40dd-b793-d1272fd3f8a6;169,2495
02ee8575-e4e3-4a3e-bf51-0a561a688b12;169,2208789
b6f7ec9c-ffb3-40a0-b236-74c828d141a6;168,7
345337c1-eef7-4389-b6b8-dabd6e7dd29f;168,476
9e3a0a36-0da7-40fd-b8fc-8726748fa9e9;168,4267732
6e985ffd-f87b-46f6-ac52-421f47dfc191;168,2485
106c5134-705d-409b-9909-34b8c53fd2ba;168,2485
b8854d6a-1b1d-4b6e-a09a-ab69a140e94a;168,1143333
3fb18e80-79ff-4574-bdcb-70e518c28bc1;168,1143333
32b3dfef-d000-448a-bf88-2f5acc8a5da9;168
2bf0d437-1ced-4fe8-a569-0bf498de2f88;168
cf0c6f87-3a61-4462-b9ee-f7ad3a1ec3d1;168
a8e3203f-9b0f-47be-8210-03bb7ba8c0bf;168
41459e63-741c-427d-8fe4-59453976e07a;168
e0e3e122-c8d9-4c2b-b852-06782a314242;167,986
e1beeb36-964e-489a-bf24-f5eb88088e2c;167,8209166
9241f678-ef1a-4375-bb34-6b3cb4c4e7b7;167,58
fe7502fa-d63e-4c3e-b64d-8db578216945;166,88
26a3df5c-10c4-4834-88a8-16650d7dbc44;166,88
81685488-18e4-4729-93c7-71013532f074;166,6
456da19c-50e4-4409-a0b2-a437d33b12ca;166,597688
7182acb3-8500-436a-86da-c9193a16093f;166,597688
9ab6c07c-4018-44e3-af11-5f8da42b2b15;166,502
7f3c6257-a347-420c-82c1-bb7bfd70ca13;166,11
78d9c5f0-cb9c-4088-957c-39fd84c75abd;165,9798
0c960303-c661-4159-b822-85a3b77609c3;165,9
b115833a-7ea5-49e0-a2d9-3e849350385c;165,9
9f00ac9d-14ea-4cc4-9a4e-36ab9d7c7bfa;165,76
91006cbd-8437-4de7-b572-45c940003c38;165,69
7cc3e5ec-2d63-447f-83b6-ac76ab348c3b;165,34
9ee660c1-b42e-44fc-b905-6cd65f456a1b;165,34
7dca355b-531f-4b1d-a2e9-8368e7d968eb;165,34
0f6d9228-8e71-469d-be11-6c58e20476fc;165,2793333
aad9d9eb-9541-4e5f-b9c3-6e9a13879c4d;165,158
6aa39265-61fe-4dc7-87cd-a0e3e74326cf;164,8262
9c987f13-959f-4e3c-b50b-1bc70b81f3cd;164,64
80e993c3-1539-40ea-9ec7-5535748f80f6;164,5
94bd3ba8-a04e-4e0f-bce7-88f2fa3c4e78;164,353
2bee9456-793c-4cd2-a556-67cefd0402f1;164,346
2170c5ea-edda-4fda-b220-2e6c5a79e9d4;164,3425
e2c2bdd0-d3b8-443e-9a33-bec16bd5fa6c;164,22
169c5ed7-f82d-453c-979a-81c2e0124da6;164,185
cd5cbd77-01bb-4775-a2f3-068087963a3d;163,982
4f14137a-0d89-4adf-9d8b-e5f11cc2bb6f;163,8
14019be5-ca04-43ad-83a8-1652adc2421a;163,8
7c35e230-c590-425e-956d-0414986bf588;163,8
ffd586e3-c890-4609-a67f-3a976064bc9b;163,316797
859e47e3-c80f-42a3-a059-3fdfc08832c0;163,2995
5abc1c36-fbf0-41df-95ad-7a1a19359a4f;163,198
02fc6d3d-04db-430d-8115-fe617294b2de;163,198
3759a95e-ba64-46cc-a079-693f5da3bdc0;163,198
10bac72b-4bf3-4ca5-9294-ade1fa61a6ff;163,198
46d3fbdd-2e47-49df-b21c-525a51408a54;163,198
fa330dbf-4fe4-4cd1-a70a-a36bdd9088cf;162,96
0ba656b1-5121-4a5a-aa77-beffc4edc818;162,75
979a9c2f-7637-4c00-acb3-c5f2e884fca5;162,6042601
78eff03c-e38b-41cd-a9f8-4adea9091cce;162,442
fee44adc-3b27-4b3c-be4a-b538f4071e1e;161,63
46c6cf61-f6b5-4420-84e4-a40db44eb2f1;161,5833333
dc8f0945-5840-47c8-a0d8-932e744acf81;161,49
52a5308f-a510-4076-a209-51a84243fbbd;161,35
81e27f7c-9a2c-432d-b518-a920e144d77b;161,3363708
3afb1ea9-d026-4a95-81fb-ca7434fe0b33;161,308
bd0a7938-da5a-4401-aa5a-d651d8e7b78f;161
e6d92e3a-eb07-4f64-ad7d-3033b01d8340;161
3bdbc37f-58cb-4fdb-b231-9fcbc6d6619b;161
c349fe96-7c6d-4cf9-b997-da140d7edea3;160,538
7550674b-f9c9-4d66-903c-79783bb7ceb0;160,314
549bfa5d-4be1-4760-a68c-da59c31838f6;159,936
4c801d40-1470-4f81-bdfd-ce2ae84d8092;159,6
de61b4f3-ae7a-457e-a650-00e4099bb571;159,6
74b70568-dc66-4bb4-b9eb-4ab245e3f063;159,4487859
ed34cb8a-811b-4512-a334-1149cee14d6f;159,1436995
46a3c562-7520-471f-ae19-0b8e4ce31147;159,0253077
7fbf045a-6eec-41e2-9db9-f2a601738db6;158,799625
a24d6d57-8f9d-4262-a42b-6e0edcac0a01;158,76
80dcdf00-32e0-4200-bdb9-375dcada47fd;158,76
3e7d3d8b-3545-4ca6-b1f5-3a00fe53da2b;158,6870833
98e2cefe-67e1-4fa0-a41a-3619ba49fbc5;158,648
2f5f1457-0afd-4def-b141-f62a2ee8034e;158,2173908
cc3dfa77-4c6a-48c8-9274-af5946cf4cb1;158,2
9c59fffe-84f3-42f1-a456-7843ebbf8348;157,5
1d54d8fe-151b-462a-9dd1-d15ad2f7fb1a;157,332
1d92d989-96db-49f9-9116-e53aaf4c1b68;156,8
0a72d1d4-c255-4d3f-914d-78ec88b86117;156,8
7aecb3ed-2051-47b1-ae2a-3d7aea1b1cdc;156,3716609
39345504-91aa-4ede-b2c1-8d4e322126f6;156,2836
05e010bc-9f81-4327-a331-07480899440d;156,282
5887f04c-899a-4fbb-a154-c58e6d84ea8c;155,666
48dbe1a3-40fe-48aa-abdb-b5d75fde7f46;155,666
4d891570-6eb9-4a77-b239-241958d4a8c5;155,477
5e47aeed-a6c1-4e80-adc1-aa92f6b5ac8c;155,4
b8001440-a7a2-4035-a645-71a8b770b488;155,246
a8c98746-c12d-4f0b-9949-e1d615483f75;155,106
e378ef68-09b0-42c3-9585-dba09ec7798c;154,85225
09e77292-f33d-433b-b5a0-9099be59c5f0;154,5396699
d5b539fd-d149-487f-8038-2384e7b07a89;154,49
beb32d5d-fde5-4759-942c-a21573fd21dd;154,2802377
738e667f-6cb2-43a9-af09-886cf1b9d035;154
95b73d45-556f-4028-8ba9-ae4b3936775d;154
29b52463-3011-4ae0-aa90-e3f43808f719;153,9533333
5bd0ede7-ab61-4d6c-ac57-ba925aa1a97f;153,412
b1109d3d-d627-4f65-a137-dea1d4937ac1;153,3338387
48217765-ffd6-483d-b273-b28ae4a49af4;153,0061698
900fbd48-7dd0-4678-ba12-41b7bd2be9ab;152,6
9c7cef4a-c16b-41fd-a319-8cd5dc5186c1;152,6
704e2c47-7e60-409e-8b9b-373b00595423;152,6
e47462a3-427a-4727-903a-46fa27578068;152,6
9a354b9b-7b93-46ee-b52f-88071b4d4e83;152,4117778
e1a09457-271a-4f85-a15e-c72ffe1db28f;152,32
35c215a0-021d-41fa-90ff-c0176876fc51;152,32
bcf18881-cac2-4d1b-9aa0-cb6fd60fa9a6;152,25
44709fb9-9a21-4b81-9cb9-15167443d064;152,04
e651d69b-7148-42c6-8acf-831c10de2e28;151,7902778
cd201844-b804-499c-8696-79680c95ca43;151,536
123efa43-42a7-4005-b595-41d5b31584ce;151,2933333
8983b861-2151-4067-a350-5ba05b73b71a;151,2338668
a1a9f13d-c949-480d-8d4f-05a72b8c8e43;151,2093864
7e6f03e9-636d-46e0-80ba-4f4c2e9dc458;151,2
ce748863-275f-4e05-91dc-023d7aa95af0;151,2
a6e923f8-a0b6-4707-947e-8963db2083c4;150,5980518
a5651698-558f-4df1-be7f-3ba2e9a77c66;150,57
7c9ac9b0-98d9-4652-8e50-25bfb549838e;150,542
bd73ca0c-fc8b-4fa8-a817-e51c6ed21de6;150,5
efcf55ea-6f4f-4dc7-97fc-8d56f1e309b4;150,5
2223d123-8d4b-4563-be0f-1d28593324f2;150,3016667
739bb5a7-30e0-49b0-8f7f-99e5cf216c55;150,262
4d4123ed-102f-45a5-9361-ff5fbb6195a6;149,975
32a76dbe-3209-408f-838a-20200137a729;149,8
41e348f8-624e-4176-82b0-e4b511c704ae;149,8
127defa4-e98e-4e62-a36a-8e485e54de60;149,8
667c148f-f7af-46f0-9e35-743f66ffaee5;149,7710442
ef3ad05b-f1d2-4da3-bf8d-aa0135dece36;149,555
7b5c3c7b-c796-4a47-ac4d-f0ad24a72146;149,2153544
65033929-e879-45ef-bcff-3877c5a5eb33;149,212
65e7ce23-9ab8-46e1-a901-4398e7bcd602;149,1571971
75222bd0-d8b7-47d8-90bb-294a5b575568;148,82
f04fa317-2048-4e23-9519-2b262d7d4997;148,6056664
eed17708-6999-4969-ab12-421566cb49fd;148,6056664
e3995319-2e95-45a7-be23-ba280e14fd0e;148,6056664
1a1e2b56-b10f-43a9-b1d3-123fd0c33976;148,6056664
2caa2bce-6c7a-4c8c-a056-e9fc12f94fe2;148,2734628
0c2d4f21-d83d-46a3-8ec0-8ad4c39c70d3;148,0127984
4a49ab5d-53da-41ef-8c60-600bdfde7a7d;147,364
e9566882-2dcb-4b9c-9d62-151f19643ec6;147
671c53f4-bc11-40c0-8d02-2b9730b9552d;147
b0210451-75e2-44c7-bc3b-bfda166bf109;147
c3f890b6-1873-4d60-8e29-fc496f5f0bc5;147
f822874b-40bb-4611-80d3-1817d0704fb8;146,78125
07e7b162-bb68-4918-b621-8b46ef2c75fc;146,7225956
4369d4f4-da9c-40fa-bc27-26ac6ade1bd9;146,566
93ff8672-f7a5-4dc2-a911-80ccb481a7c4;146,566
06ab07e7-58b2-4f12-adeb-ce3330ad1903;146,5485
30350510-f9f8-4924-8722-faacb0b06c7e;145,6
073c05a9-350a-4c3a-bff5-8ac88203e462;145,285
e7d012dc-7ebe-4fb6-949c-7d30f2a7f09e;145,278
116eea25-53ed-4057-a5d2-418d79984332;145,11
b9059d67-7929-4cf6-865a-877423973678;145,012
73cffa46-aaea-4771-915f-b2d330e856d1;144,5557151
4f0a8d25-42b9-4dcd-a1ba-ded49924e363;144,2
4aa68cfb-4d8f-4a2e-8270-7ad138d65d33;143,852227
7b0fcbee-b4cc-4c91-be55-a4076e366f21;143,752
df1ac1d7-997f-44a2-9fff-aa6df4313724;143,7333333
eb761d05-55fc-40e4-9f5c-e69fc553d895;143,577
3e9882b6-41ac-45be-9d39-ff4a39ee8174;143,36
20a3ffbc-c669-44ae-ac05-36d373bd35e9;142,9589952
843bb5de-454e-438b-894e-7e85dab12eb5;142,9576501
dbfdb8a7-7be1-4207-b2cd-3bd37b75ed00;142,0450024
ba0d2465-beb5-4271-a822-fef8495dd3cc;141,96
03590900-87a4-4810-926b-00a64794a33a;141,75
0b28ece5-7d37-441d-996d-b41d451f1e91;141,5369861
0b07994e-e162-4d61-ba29-bbe431190615;141,4005079
4c581aea-f7b6-416d-a9dc-c637aff50ca1;141,2620791
3045e9c2-48d2-4bf0-b38d-68dc0dae3b8d;141,225
51dde4b1-acf9-4548-b640-50a0d96e9c9a;140,644
e11b60fd-2d19-40f4-bf7a-e21e00218fa2;140,518
610d4915-833c-4a5a-ac3e-c86713bcb1c4;140,2205
97a350f8-e0f6-4e15-a25f-a2cfc28ff44a;140
31157338-a36d-4007-9af5-cffcb62ba59a;139,944
6266f410-a87d-457c-a658-c43782562cba;139,8483243
765e78d8-7dda-4d2a-9132-a5fe09bfdfc2;139,7901818
a4d9f0c6-f224-4709-b2f1-63485e53018f;139,79
1416577e-8625-48bf-bdcd-3084258d3dce;139,7581111
6559a91f-21e5-4f4f-9ff1-812fe9aa2cb9;139,6549
288cb8d5-9414-4b42-913b-56d089be4173;139,6225896
2d91d388-4fc7-4bc5-a80b-5e37996b457e;139,6016073
bf356a6c-2bad-4bc7-8469-e4e1f6afa97a;138,894
