SKU;Date;Stock
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-07;378355,6
14871f8b-1260-4c3f-9925-e98fc74ddac0;2023-10;378231
14871f8b-1260-4c3f-9925-e98fc74ddac0;2023-11;378231
14871f8b-1260-4c3f-9925-e98fc74ddac0;2023-09;377735,4
97c9c738-5637-438e-a028-f96b24361bc1;2023-01;376930,4
ab93a56d-8daa-4baa-acac-35238f3e7ec4;2024-06;375438
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2024-04;372082,2
6495774b-2e66-467d-b6c7-d99a4a622712;2024-06;364631,4
27e51282-5fae-422f-8829-8be27efcda88;2024-03;364303,8
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-03;364155,4
27e51282-5fae-422f-8829-8be27efcda88;2024-01;360386,6
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-12;359177
ab93a56d-8daa-4baa-acac-35238f3e7ec4;2024-01;358430,8
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-07;357950,6
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-09;356630,4
27e51282-5fae-422f-8829-8be27efcda88;2024-04;356385,4
4a459295-a991-4cb9-b93f-1f208339e9a5;2024-05;353742,2
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-01;353568,6
c605729c-c4a5-4a37-bd35-4a577e7ccfbe;2023-10;350793,8
6495774b-2e66-467d-b6c7-d99a4a622712;2023-11;350753,2
ab93a56d-8daa-4baa-acac-35238f3e7ec4;2024-02;346593,8
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-08;343642,6
5c231ade-36f0-4a57-9be8-3bdf5332380d;2024-04;343469
3de28e8a-1be8-4f57-9d40-9d1f03ee422b;2024-01;343394,8
3de28e8a-1be8-4f57-9d40-9d1f03ee422b;2023-10;341871,6
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-10;340460,4
e2681bcd-8288-4cda-92d2-1ecc50cfb932;2024-05;339761,8
51e336b7-ae48-4148-8cef-a3952a6a9dd5;2023-06;339049,2
75543932-a118-4c0b-aa78-765028da925d;2023-09;338290,4
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-06;337197
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2024-06;336476
c605729c-c4a5-4a37-bd35-4a577e7ccfbe;2024-03;336352,8
6495774b-2e66-467d-b6c7-d99a4a622712;2024-05;335398
00b82d84-8100-4031-ba60-5291c8618488;2023-05;333942
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-08;332942,4
28704d93-2028-4483-8f35-93b7977cb1b2;2023-03;332875,2
97c9c738-5637-438e-a028-f96b24361bc1;2023-02;332844,4
3da3d741-ecd5-48c8-be1b-a085ddc125aa;2024-04;332322,2
75543932-a118-4c0b-aa78-765028da925d;2023-10;331234,4
75543932-a118-4c0b-aa78-765028da925d;2023-11;331234,4
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-11;330958,6
3d2cf853-b35f-4b4b-af8c-d746eba7c377;2023-03;328557,6
3d2cf853-b35f-4b4b-af8c-d746eba7c377;2023-04;328557,6
3d2cf853-b35f-4b4b-af8c-d746eba7c377;2023-05;328557,6
3d2cf853-b35f-4b4b-af8c-d746eba7c377;2023-06;328557,6
3d2cf853-b35f-4b4b-af8c-d746eba7c377;2023-07;328557,6
3d2cf853-b35f-4b4b-af8c-d746eba7c377;2023-08;328557,6
3de28e8a-1be8-4f57-9d40-9d1f03ee422b;2023-09;327398,4
dc4532ce-c61e-4f63-ba43-801bb42c5747;2024-05;325144,4
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-07;325063,2
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2024-05;323573,6
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-05;322964,6
13955989-ea15-4471-b7c2-b5dc500f98a1;2023-12;319958,8
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-02;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-03;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-04;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-07;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-08;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-09;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-11;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-12;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2024-01;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2024-02;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2024-04;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2024-05;319078,2
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2024-06;319078,2
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-11;318319,4
5c231ade-36f0-4a57-9be8-3bdf5332380d;2024-02;318095,4
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2024-02;317090,2
51e336b7-ae48-4148-8cef-a3952a6a9dd5;2023-04;314694,8
6495774b-2e66-467d-b6c7-d99a4a622712;2023-09;314399,4
dc4532ce-c61e-4f63-ba43-801bb42c5747;2024-01;314199,2
3de28e8a-1be8-4f57-9d40-9d1f03ee422b;2023-11;313635
28704d93-2028-4483-8f35-93b7977cb1b2;2023-04;311875,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-05;311875,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-06;311875,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-07;311875,2
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-06;309916,6
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-09;309698,2
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-10;309696,8
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-11;309696,8
5c231ade-36f0-4a57-9be8-3bdf5332380d;2024-06;309220,8
27e51282-5fae-422f-8829-8be27efcda88;2024-05;308609
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-08;307952,4
637ddf6a-8757-40eb-a709-822ab5c40b43;2024-06;307031,2
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-03;306290,6
00b82d84-8100-4031-ba60-5291c8618488;2023-06;305992,4
14871f8b-1260-4c3f-9925-e98fc74ddac0;2023-12;305207
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2024-01;305179
28704d93-2028-4483-8f35-93b7977cb1b2;2023-01;304707,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-02;304707,2
dc4532ce-c61e-4f63-ba43-801bb42c5747;2024-04;303794,4
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2024-04;301079,8
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2023-11;299804,4
c605729c-c4a5-4a37-bd35-4a577e7ccfbe;2023-11;298874,8
f76a00b4-cd74-4a08-bb28-fcb6202ef95c;2023-01;297131,8
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2024-03;297082,8
97c9c738-5637-438e-a028-f96b24361bc1;2023-05;296541
e2681bcd-8288-4cda-92d2-1ecc50cfb932;2024-06;296340,8
e2681bcd-8288-4cda-92d2-1ecc50cfb932;2024-04;295512
51e336b7-ae48-4148-8cef-a3952a6a9dd5;2023-08;292782
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2024-06;291209,8
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2023-09;290575,6
43f2073a-4023-4d90-81fe-fe2746cd91c7;2024-05;289111,2
97c9c738-5637-438e-a028-f96b24361bc1;2023-03;287676,2
97c9c738-5637-438e-a028-f96b24361bc1;2023-07;287380,8
dc4532ce-c61e-4f63-ba43-801bb42c5747;2024-06;286199,2
4a459295-a991-4cb9-b93f-1f208339e9a5;2023-10;285630,8
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2023-11;283791,2
eec80c86-2c89-4419-91d3-508572925f65;2023-12;282748,2
4a459295-a991-4cb9-b93f-1f208339e9a5;2024-04;282588,6
00b82d84-8100-4031-ba60-5291c8618488;2023-07;282310
075ef422-58e3-434a-ac69-8f809b09581f;2023-01;276684,8
3da3d741-ecd5-48c8-be1b-a085ddc125aa;2024-05;271867,4
7f4f8338-1f81-4747-83b4-8f06cc71c212;2023-06;271328,4
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2024-01;268420,6
13955989-ea15-4471-b7c2-b5dc500f98a1;2024-01;266835,8
7f4f8338-1f81-4747-83b4-8f06cc71c212;2024-03;266779,8
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2024-04;266758,8
46e11f59-d7e1-4d72-94d9-8c323f1decfb;2023-02;266413
97c9c738-5637-438e-a028-f96b24361bc1;2023-10;264236
5c231ade-36f0-4a57-9be8-3bdf5332380d;2023-01;264138
6495774b-2e66-467d-b6c7-d99a4a622712;2023-07;263407,2
75543932-a118-4c0b-aa78-765028da925d;2023-12;262186,4
31d54628-c186-4d66-9c3c-885e21833178;2024-03;261940
97c9c738-5637-438e-a028-f96b24361bc1;2023-06;261499
3f7c211a-a6b4-487b-af2e-6569d479e199;2023-02;260985,2
96e7bfdc-7063-4ab8-b0c8-7e7b2184361c;2023-06;259672
dc4532ce-c61e-4f63-ba43-801bb42c5747;2023-09;259316,4
00b82d84-8100-4031-ba60-5291c8618488;2023-08;259294
59e4150f-bc39-4d5d-a5b1-481f8ef4f9fa;2024-04;256669
1bb42939-4751-4d2a-827b-81082e37364b;2024-02;255409
27e51282-5fae-422f-8829-8be27efcda88;2024-02;255001,6
99bedc5a-340a-498a-8f58-876ee5f3b93e;2023-11;254744
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-04;254703,4
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2024-01;254629,2
31d54628-c186-4d66-9c3c-885e21833178;2023-01;254270,8
e2681bcd-8288-4cda-92d2-1ecc50cfb932;2024-03;253051,4
161f820b-773a-4d7a-84a9-fcb30823f7ba;2024-06;252827,4
c605729c-c4a5-4a37-bd35-4a577e7ccfbe;2023-09;252217
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-01;251959,4
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-02;251959,4
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-03;251959,4
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-04;251955,2
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-05;251955,2
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-06;251955,2
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-07;251955,2
13955989-ea15-4471-b7c2-b5dc500f98a1;2023-06;251028,4
97c9c738-5637-438e-a028-f96b24361bc1;2023-08;250038,6
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-12;250010,6
6495774b-2e66-467d-b6c7-d99a4a622712;2023-03;249564
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-06;249069,8
8c3c1c5e-04e7-4563-9019-6fb302e72926;2024-06;249029,2
5c231ade-36f0-4a57-9be8-3bdf5332380d;2023-05;248749,2
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2023-04;248192
b4526702-7b5d-4ed5-b521-3e8589b65864;2024-04;247858,8
3da3d741-ecd5-48c8-be1b-a085ddc125aa;2024-02;246608,6
34810f3d-ada3-450d-afb5-d3f4048bf707;2023-04;246283,8
34810f3d-ada3-450d-afb5-d3f4048bf707;2023-05;246283,8
3de28e8a-1be8-4f57-9d40-9d1f03ee422b;2023-12;245432,6
3de28e8a-1be8-4f57-9d40-9d1f03ee422b;2023-08;244941,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-08;244619,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-09;244619,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-10;244619,2
3de28e8a-1be8-4f57-9d40-9d1f03ee422b;2024-02;243922
f76a00b4-cd74-4a08-bb28-fcb6202ef95c;2023-12;243264
1bb42939-4751-4d2a-827b-81082e37364b;2024-03;241987,2
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2023-12;241976
