SKU;Date;Stock
d1b4c36a-ffde-4038-9a93-6d890e9c616f;2023-11-01 00:00:00;14415,8
9e8bbf69-ad00-4a3d-aea7-cc7b041468b2;2023-11-01 00:00:00;14271,6
0797aac6-f873-4a0c-902b-d94ef84de52d;2023-11-01 00:00:00;14193,2
958c0e8f-32eb-4dcb-8a56-9e406ba32543;2023-11-01 00:00:00;14168
3057ac84-18ca-49af-8cf9-763c0241ecf2;2023-11-01 00:00:00;13827,8
b909c5f4-75b0-4b2f-8810-595d1880ad5f;2023-11-01 00:00:00;13794,2
3dc61157-d999-4a5b-a293-dd6745b60aac;2023-11-01 00:00:00;13715,8
293c1e18-2d63-41ee-8e56-062e807fe11d;2023-11-01 00:00:00;13654,2
6547564f-77b7-4bb2-958f-9f8b0f2c6431;2023-11-01 00:00:00;13349
259ed61a-457b-4ee1-b288-976f0f48c25e;2023-11-01 00:00:00;12926,2
259d1350-876e-4160-81b3-1324f0a71b44;2023-11-01 00:00:00;12913,6
d4412dc5-cd13-46a0-aab3-29231abe6849;2023-11-01 00:00:00;12843,6
b7666722-8098-48ad-9139-954330029434;2023-11-01 00:00:00;12478,2
062dd291-c4ec-4bd2-aa6f-51431e3a9c79;2023-11-01 00:00:00;11758,6
541e2554-6b33-4da7-aa8c-8fce1ff496c3;2023-11-01 00:00:00;11498,2
168cd6a6-b2db-418f-a732-46951103ba14;2023-11-01 00:00:00;10521
65c9e24b-fea0-4189-953f-7ac61e45897c;2023-11-01 00:00:00;10502,8
e965a2df-2326-45b9-a9b2-dcca5dd70acb;2023-11-01 00:00:00;10411,8
88c2901d-3716-4b20-8ff1-e42808f6204b;2023-11-01 00:00:00;10320,8
168fc4ed-d6f3-43f8-95d3-a91ec368fa70;2023-11-01 00:00:00;10269
15f4a5dd-66b6-448a-8172-d5afdf10f6b9;2023-11-01 00:00:00;10231,2
a36a070b-cac8-41d4-9d01-3f940fcee262;2023-11-01 00:00:00;10106,6
db189e22-dd59-4a89-8519-eb8e2dd3ce87;2023-11-01 00:00:00;9966,6
a403c8df-2a50-4b75-a569-6504ab2cf8b6;2023-11-01 00:00:00;9941,4
7303e0b7-d1b7-4c50-a25f-9412852ccb57;2023-11-01 00:00:00;9870
f4ea27f5-e9e6-4d03-9d43-4f24decc7c81;2023-11-01 00:00:00;9856
4c0a190a-6e90-4be1-a75b-2a136c777f35;2023-11-01 00:00:00;9800
b5c6a3ce-82a4-4ad5-ab6e-8c78592789dd;2023-11-01 00:00:00;9725,8
31aae9f0-0020-405f-88a1-e9a26826627c;2023-11-01 00:00:00;9665,6
ab2d1b88-fe0a-4cbf-808c-4a2084bba5b0;2023-11-01 00:00:00;9517,2
0932407c-91f3-4daa-8151-da4f3d7fe514;2023-11-01 00:00:00;9081,8
932c9298-1cd8-41a3-9ebb-1a1ba5227ee2;2023-11-01 00:00:00;9070,6
24549e1a-7ac9-47c8-bff9-7aa407061bcf;2023-11-01 00:00:00;8996,4
ed2f52d3-70f8-43cd-b757-b2d4a2abcb78;2023-11-01 00:00:00;8986,6
eb798e7f-bd15-4ad1-a044-69e5ffad569d;2023-11-01 00:00:00;8761,2
434b07df-cc44-44c9-a593-745ce4e4def6;2023-11-01 00:00:00;8573,6
d7ea291a-a7b0-41c2-93d0-e1962b39c548;2023-11-01 00:00:00;8484
ee487a6c-d440-4b10-853c-a347178dc74d;2023-11-01 00:00:00;8359,4
7aeda2fe-8e83-4589-9e31-ca870bf9d0a5;2023-11-01 00:00:00;8306,2
a033b05e-d39f-4f93-866c-f491ee589c22;2023-11-01 00:00:00;8261,4
be11587a-1e52-4121-8692-db7ed87d0b99;2023-11-01 00:00:00;8229,2
027097ce-126a-4cd5-b402-096584db70c1;2023-11-01 00:00:00;7617,4
ff12d7bc-19c1-4627-b7b9-b8030678170e;2023-11-01 00:00:00;7543,2
dcd82e2e-7882-4f69-bb9f-8da37e9310a8;2023-11-01 00:00:00;7532
2d894816-e010-4d3b-bb0d-16aee0b14270;2023-11-01 00:00:00;7399
e65c3007-87ca-44c7-97c8-00e3b2975dd3;2023-11-01 00:00:00;7390,6
f0e5cc73-fc0a-47de-a6a9-6cc68df57280;2023-11-01 00:00:00;7182
d00501c8-2e7c-4431-bac6-756a30750e87;2023-11-01 00:00:00;7151,2
8ca41424-c296-4566-8f1f-4681847a8b79;2023-11-01 00:00:00;7056
9d7abe1f-fa7e-4a8e-a75e-04676d74da89;2023-11-01 00:00:00;7054,6
ea68a94d-b6be-4f54-a15a-756d8bc162b0;2023-11-01 00:00:00;7000
3d6557cf-6313-452e-950c-58954e897821;2023-11-01 00:00:00;6937
f0c90f64-d799-496d-a0d0-7e61f46e9467;2023-11-01 00:00:00;6924,4
a79fae6a-3e18-4438-a5f5-4672339d3b1b;2023-11-01 00:00:00;6819,4
83d1517f-5acd-43a1-b7c6-797ffaa6d30d;2023-11-01 00:00:00;6790
08ff8970-ed40-4b49-965c-bebbde489c38;2023-11-01 00:00:00;6643
cee88dc1-24fa-4f0e-b37c-f85763773a98;2023-11-01 00:00:00;6500,2
aa9cd0b5-b0af-4071-abca-2e371cef8937;2023-11-01 00:00:00;6498,8
