SKU;Date;Sales
e1c86af3-5e14-44e6-8d14-1cc0a276850b;2023-09-28;1985624,2
1793358e-760b-4232-8410-10e9f61d4b5b;2023-07-22;1982472,8
1793358e-760b-4232-8410-10e9f61d4b5b;2023-12-02;1979527,2
1793358e-760b-4232-8410-10e9f61d4b5b;2023-12-28;1967299,6
5f0f394f-0cb2-499b-9171-146ad2cabf93;2023-12-02;1952493,2
962fc7d5-63b0-4d56-a853-9ffc078e2da2;2023-04-29;1922512,2
094c23b2-101d-431a-a8ef-cc70741e8ec3;2024-04-14;1714608
094c23b2-101d-431a-a8ef-cc70741e8ec3;2023-05-30;1708753,2
0bffeb60-50b3-44b3-aec4-c8d5b553cfc4;2023-03-30;1680336
0bffeb60-50b3-44b3-aec4-c8d5b553cfc4;2023-12-28;1301372,8
0bffeb60-50b3-44b3-aec4-c8d5b553cfc4;2023-03-02;1294825
9f229ead-1e87-4416-ac77-0beec8e6c2cc;2023-05-30;1290413,6
9f229ead-1e87-4416-ac77-0beec8e6c2cc;2023-12-19;1278054,4
31d62112-e42d-4be6-a205-4531f185167f;2023-12-27;1263021,2
9f229ead-1e87-4416-ac77-0beec8e6c2cc;2024-04-14;1260068,6
9e50a17c-bdd7-4f90-bbb2-735e1af7edf2;2023-12-27;1069047
5f0f394f-0cb2-499b-9171-146ad2cabf93;2023-12-29;987914,2
1793358e-760b-4232-8410-10e9f61d4b5b;2024-04-18;986914,6
bf9911e4-fcf9-4b7c-a769-6344f9911448;2024-04-27;848688,4
bf9911e4-fcf9-4b7c-a769-6344f9911448;2023-04-29;846087,2
962fc7d5-63b0-4d56-a853-9ffc078e2da2;2023-07-08;657347,6
962fc7d5-63b0-4d56-a853-9ffc078e2da2;2023-06-29;657347,6
962fc7d5-63b0-4d56-a853-9ffc078e2da2;2023-07-07;657347,6
962fc7d5-63b0-4d56-a853-9ffc078e2da2;2024-04-27;649264
46e11f59-d7e1-4d72-94d9-8c323f1decfb;2023-07-18;539897,4
46e11f59-d7e1-4d72-94d9-8c323f1decfb;2024-04-14;534713,2
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-11-24;529200
962fc7d5-63b0-4d56-a853-9ffc078e2da2;2023-03-02;433035,4
962fc7d5-63b0-4d56-a853-9ffc078e2da2;2023-12-28;432208
f4b57eb5-ebd6-49fb-ac39-9962f9ace466;2023-02-02;319078,2
eec80c86-2c89-4419-91d3-508572925f65;2024-04-24;304367
eec80c86-2c89-4419-91d3-508572925f65;2024-05-23;303469,6
eec80c86-2c89-4419-91d3-508572925f65;2023-12-15;301512,4
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-11-16;290010
b3a0f642-5582-4305-996c-f68b59d90ea4;2023-08-04;280229,6
eec80c86-2c89-4419-91d3-508572925f65;2024-04-27;271731,6
7f4f8338-1f81-4747-83b4-8f06cc71c212;2023-07-18;271328,4
7f4f8338-1f81-4747-83b4-8f06cc71c212;2024-04-14;266779,8
46e11f59-d7e1-4d72-94d9-8c323f1decfb;2023-03-29;266413
eec80c86-2c89-4419-91d3-508572925f65;2023-12-16;243756,8
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-05-17;235200
eec80c86-2c89-4419-91d3-508572925f65;2024-02-27;223847,4
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-12-29;217921,2
eec80c86-2c89-4419-91d3-508572925f65;2023-09-15;212697,8
eec80c86-2c89-4419-91d3-508572925f65;2023-11-08;182407,4
eec80c86-2c89-4419-91d3-508572925f65;2024-03-28;182379,4
eec80c86-2c89-4419-91d3-508572925f65;2023-09-02;181963,6
eec80c86-2c89-4419-91d3-508572925f65;2024-03-29;181951
eec80c86-2c89-4419-91d3-508572925f65;2023-11-15;180793,2
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-07-29;176400
236805b1-4ea3-4209-a003-447af1b2b284;2024-03-08;172359,6
6fcb5917-3c7a-47e1-8cf6-09b73f0078bb;2023-10-21;170200,8
236805b1-4ea3-4209-a003-447af1b2b284;2023-07-20;169948,8
236805b1-4ea3-4209-a003-447af1b2b284;2024-05-19;169755,6
eec80c86-2c89-4419-91d3-508572925f65;2023-09-29;168974,4
eec80c86-2c89-4419-91d3-508572925f65;2023-09-16;166152
eec80c86-2c89-4419-91d3-508572925f65;2024-02-01;161005,6
9e50a17c-bdd7-4f90-bbb2-735e1af7edf2;2024-03-31;155629,6
3191aaad-a6af-432d-b653-371b8d99b9b6;2023-12-19;155110,2
eec80c86-2c89-4419-91d3-508572925f65;2024-06-29;152964
3191aaad-a6af-432d-b653-371b8d99b9b6;2023-04-26;152892,6
eec80c86-2c89-4419-91d3-508572925f65;2024-06-30;152570,6
eec80c86-2c89-4419-91d3-508572925f65;2023-09-08;152444,6
eec80c86-2c89-4419-91d3-508572925f65;2024-03-24;151435,2
eec80c86-2c89-4419-91d3-508572925f65;2023-09-23;150904,6
eec80c86-2c89-4419-91d3-508572925f65;2023-11-10;150721,2
41923eb1-c351-4d52-891c-ba0f28bf8b17;2023-12-13;150696
eec80c86-2c89-4419-91d3-508572925f65;2024-02-08;150080
eec80c86-2c89-4419-91d3-508572925f65;2023-02-12;146091,4
88e09589-acad-41c3-be66-222d3e99b870;2023-06-08;143095,4
dc4532ce-c61e-4f63-ba43-801bb42c5747;2023-04-29;141246
eec80c86-2c89-4419-91d3-508572925f65;2023-03-22;140670,6
88e09589-acad-41c3-be66-222d3e99b870;2024-04-13;139644,4
88e09589-acad-41c3-be66-222d3e99b870;2023-03-10;138098,8
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-12-06;133812
99bedc5a-340a-498a-8f58-876ee5f3b93e;2023-12-09;127380,4
99bedc5a-340a-498a-8f58-876ee5f3b93e;2023-12-22;127363,6
34810f3d-ada3-450d-afb5-d3f4048bf707;2023-09-28;126420
8f8bddd8-5085-4153-b0dc-b30de70199a3;2023-12-30;126000
8f8bddd8-5085-4153-b0dc-b30de70199a3;2023-11-24;126000
41923eb1-c351-4d52-891c-ba0f28bf8b17;2023-11-24;122906
eec80c86-2c89-4419-91d3-508572925f65;2023-09-01;122609,2
eec80c86-2c89-4419-91d3-508572925f65;2023-08-12;122455,2
eec80c86-2c89-4419-91d3-508572925f65;2023-09-30;121690,8
eec80c86-2c89-4419-91d3-508572925f65;2024-01-24;121536,8
eec80c86-2c89-4419-91d3-508572925f65;2024-06-27;121226
50111a9e-3293-47d9-ab88-8a4551dc7090;2023-12-13;121086
eec80c86-2c89-4419-91d3-508572925f65;2023-06-28;120926,4
eec80c86-2c89-4419-91d3-508572925f65;2023-06-08;120687
eec80c86-2c89-4419-91d3-508572925f65;2023-05-16;119921,2
ffb5d13a-0042-471a-98cc-43de9aa6a1be;2023-12-29;119698,6
3841682f-2d32-46ef-bc35-6c512d2e3702;2024-03-31;117600
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-12-30;117600
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-02-28;117600
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-10-18;117600
3841682f-2d32-46ef-bc35-6c512d2e3702;2024-05-25;117600
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-06-30;117600
eec80c86-2c89-4419-91d3-508572925f65;2023-10-28;113995
adc1cf47-ca1a-4c68-b8cb-e32b8ebe6f2e;2023-08-29;107650,2
b3a0f642-5582-4305-996c-f68b59d90ea4;2023-04-20;106999,2
03c67fc6-01a4-493e-8baf-24a457fa8624;2023-06-28;106022
03c67fc6-01a4-493e-8baf-24a457fa8624;2023-06-27;104276,2
9f242247-5641-418e-acbb-670089e723f0;2023-10-21;101942,4
ab93a56d-8daa-4baa-acac-35238f3e7ec4;2023-12-29;101060,4
72a8cd54-97c0-487e-a1b3-1bfa60f880d3;2023-12-29;100879,8
03c67fc6-01a4-493e-8baf-24a457fa8624;2024-06-19;97036,8
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-10-19;91788,2
b3ee92cb-7c6b-49cc-8d16-d3b64cc5efc9;2023-12-29;91729,4
eec80c86-2c89-4419-91d3-508572925f65;2024-06-23;91560
9bef9407-fd54-42ef-9616-12efc2ea6ad1;2024-07-04;91525
eec80c86-2c89-4419-91d3-508572925f65;2024-03-27;91308
eec80c86-2c89-4419-91d3-508572925f65;2023-05-11;91128,8
eec80c86-2c89-4419-91d3-508572925f65;2024-06-20;91056
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-12-20;90720
eec80c86-2c89-4419-91d3-508572925f65;2023-03-02;90441,4
eec80c86-2c89-4419-91d3-508572925f65;2023-12-21;90416,2
eec80c86-2c89-4419-91d3-508572925f65;2023-06-16;90063,4
eec80c86-2c89-4419-91d3-508572925f65;2023-08-29;89586
824441f6-fc29-44ed-8e0b-86b80826628b;2023-12-15;85757
27e51282-5fae-422f-8829-8be27efcda88;2023-04-20;84000
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2024-04-25;81958,8
3d2cf853-b35f-4b4b-af8c-d746eba7c377;2023-03-30;80620,4
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2023-08-29;79595,6
e37d3f52-45de-401d-ae20-9131c8c99758;2023-04-06;79296
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2024-06-27;78108,8
824441f6-fc29-44ed-8e0b-86b80826628b;2024-06-22;77103,6
abdf3a99-8aeb-40dd-a52a-a138e56158f5;2024-05-30;77000
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2023-01-12;75992
824441f6-fc29-44ed-8e0b-86b80826628b;2024-04-27;75041,4
824441f6-fc29-44ed-8e0b-86b80826628b;2023-02-28;72156
88e09589-acad-41c3-be66-222d3e99b870;2023-10-14;71374,8
6fcb5917-3c7a-47e1-8cf6-09b73f0078bb;2023-01-26;71106
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-12-23;70967,4
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2024-05-25;70947,8
88e09589-acad-41c3-be66-222d3e99b870;2023-12-15;70572,6
44f4f1cf-c018-45b1-9073-50ade73e1e55;2024-05-11;70441
e147cbc3-c876-4a1f-85a9-c0be2511a121;2024-05-23;70434
9bef9407-fd54-42ef-9616-12efc2ea6ad1;2024-04-05;70418,6
e147cbc3-c876-4a1f-85a9-c0be2511a121;2023-12-22;70140
44f4f1cf-c018-45b1-9073-50ade73e1e55;2023-12-28;70008,4
edab920d-9da3-4504-8430-4c8591ff1b6e;2023-07-27;70000
88e09589-acad-41c3-be66-222d3e99b870;2023-12-27;68856,2
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-01-27;67424
28704d93-2028-4483-8f35-93b7977cb1b2;2023-08-04;67256
44f4f1cf-c018-45b1-9073-50ade73e1e55;2024-06-30;67110,4
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-09-22;67032
03c67fc6-01a4-493e-8baf-24a457fa8624;2023-04-25;66353
edab920d-9da3-4504-8430-4c8591ff1b6e;2023-10-28;65990,4
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2023-09-27;65296
e37d3f52-45de-401d-ae20-9131c8c99758;2023-12-29;65023
824441f6-fc29-44ed-8e0b-86b80826628b;2024-05-31;63844,2
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2024-01-17;63369,6
b3a0f642-5582-4305-996c-f68b59d90ea4;2023-11-28;63061,6
34810f3d-ada3-450d-afb5-d3f4048bf707;2023-06-30;63000
8f8bddd8-5085-4153-b0dc-b30de70199a3;2024-05-25;63000
8f8bddd8-5085-4153-b0dc-b30de70199a3;2023-02-28;63000
8f8bddd8-5085-4153-b0dc-b30de70199a3;2023-10-18;63000
8f8bddd8-5085-4153-b0dc-b30de70199a3;2023-05-17;63000
824441f6-fc29-44ed-8e0b-86b80826628b;2023-07-28;61671,4
90efde3b-c411-46f2-84ee-66a98e55a8ac;2023-09-12;61441,8
eec80c86-2c89-4419-91d3-508572925f65;2024-07-03;61252,8
881d314c-54eb-4047-ab28-e42760c648db;2023-12-20;61058,2
881d314c-54eb-4047-ab28-e42760c648db;2024-01-24;61033
b4526702-7b5d-4ed5-b521-3e8589b65864;2024-05-25;60499,6
edab920d-9da3-4504-8430-4c8591ff1b6e;2023-03-29;60338,6
eec80c86-2c89-4419-91d3-508572925f65;2024-05-22;60180,4
eec80c86-2c89-4419-91d3-508572925f65;2023-06-06;60139,8
14871f8b-1260-4c3f-9925-e98fc74ddac0;2024-01-27;59640
5e059f29-e4a0-4677-a310-ade60d84e701;2024-05-23;59257,8
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-04-13;58833,6
3841682f-2d32-46ef-bc35-6c512d2e3702;2023-04-19;58800
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-09-29;58800
d03619a5-922c-4600-aac4-ffe4ea1a2a82;2023-12-20;58800
34810f3d-ada3-450d-afb5-d3f4048bf707;2023-12-13;56863,8
edab920d-9da3-4504-8430-4c8591ff1b6e;2023-01-18;56000
edab920d-9da3-4504-8430-4c8591ff1b6e;2024-01-24;56000
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-01-26;55339,2
824441f6-fc29-44ed-8e0b-86b80826628b;2023-10-28;55179,6
50710867-683d-46ea-a187-3f657a251551;2024-06-05;55076
4162213a-8a9a-4dd7-9943-545bd6123606;2023-12-28;54950
e37d3f52-45de-401d-ae20-9131c8c99758;2023-04-27;54600
50710867-683d-46ea-a187-3f657a251551;2023-06-22;54350,8
50710867-683d-46ea-a187-3f657a251551;2023-11-15;54279,4
9c9659cc-fdf8-41e8-a016-a91f9a951091;2023-12-15;53961,6
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-05-24;53704
5323c6be-3113-4d4a-ba5c-5541b214b2bf;2023-12-29;53135,6
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2023-02-23;52192
f76a00b4-cd74-4a08-bb28-fcb6202ef95c;2023-12-20;52012,8
50111a9e-3293-47d9-ab88-8a4551dc7090;2024-06-30;51450
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-01-26;50568
50710867-683d-46ea-a187-3f657a251551;2024-02-03;50395,8
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-12-14;50176
a6ebb48b-4441-4dac-a758-3237b53ce9f9;2023-06-17;49784
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-06-29;49000
480f3831-5270-4db9-87e2-bb4098e03033;2023-10-28;48899,2
7b3d5c0d-197b-42c3-9479-783627818daa;2023-12-14;48552
b4526702-7b5d-4ed5-b521-3e8589b65864;2024-05-09;47628
dc4532ce-c61e-4f63-ba43-801bb42c5747;2023-10-21;47511,8
e37d3f52-45de-401d-ae20-9131c8c99758;2024-07-05;47040
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-01-25;46816
f457c46f-da6a-4b4b-974e-3a6696899e1c;2023-12-13;46792,2
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-09-27;46771,2
9f029ac1-faa1-4b3a-a493-2a2cd7e9bae7;2024-02-01;46620
179e4f5c-2ee8-494f-b5c1-1e7cdd214f29;2024-04-14;46596,2
90efde3b-c411-46f2-84ee-66a98e55a8ac;2023-11-29;46226,6
94d9be80-7443-482e-820f-9eb519cd465c;2024-06-09;46214
970802cb-bf82-4d54-bced-5fd53cd9faf2;2023-08-25;46200
171e4625-539f-4c74-a787-4d8f17437d71;2024-02-15;46046
171e4625-539f-4c74-a787-4d8f17437d71;2023-02-12;45999,8
90efde3b-c411-46f2-84ee-66a98e55a8ac;2023-12-29;45925,6
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2024-05-17;45864
171e4625-539f-4c74-a787-4d8f17437d71;2023-12-29;45852,8
69ffb96f-543b-4485-b448-3f55335843b2;2024-02-15;45812,2
69ffb96f-543b-4485-b448-3f55335843b2;2023-05-31;45791,2
eec80c86-2c89-4419-91d3-508572925f65;2023-02-10;45766
edab920d-9da3-4504-8430-4c8591ff1b6e;2023-02-18;45469,2
5323c6be-3113-4d4a-ba5c-5541b214b2bf;2024-02-15;45362,8
f457c46f-da6a-4b4b-974e-3a6696899e1c;2023-12-28;45124,8
414981b1-435e-46d6-9a59-9bda466a6587;2023-12-29;44980,6
94d9be80-7443-482e-820f-9eb519cd465c;2023-12-28;44800
2766494c-677a-48c3-9a19-93829a59a314;2024-03-20;44695
9a191882-6e33-47fd-ab36-2f29d26463a6;2024-02-15;44667
970802cb-bf82-4d54-bced-5fd53cd9faf2;2023-10-25;44424,8
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-05-25;44296
41923eb1-c351-4d52-891c-ba0f28bf8b17;2023-06-21;44100
9f029ac1-faa1-4b3a-a493-2a2cd7e9bae7;2024-02-08;44100
00b82d84-8100-4031-ba60-5291c8618488;2023-03-22;43176
03d57149-0cca-48a0-8eae-2a6d2ef59a6b;2024-05-19;43129,8
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-09-21;43120
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-09-27;43120
9f029ac1-faa1-4b3a-a493-2a2cd7e9bae7;2024-01-25;43092
69ffb96f-543b-4485-b448-3f55335843b2;2023-02-12;43005,2
90efde3b-c411-46f2-84ee-66a98e55a8ac;2024-06-08;42873,6
7d789e7b-6afe-42e8-95b7-07328e3ee9ec;2023-12-22;42420
f88f1e6f-4cff-426e-b488-9e257e11c2ae;2023-12-14;42352,8
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-02-01;42336
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-11-30;42033,6
4a75dcf1-f34c-445e-bcc8-df1b39a585e4;2024-02-10;42028
03c67fc6-01a4-493e-8baf-24a457fa8624;2024-05-08;42000
2d7237e4-c689-4388-9b6b-d9d851de81f2;2023-12-09;42000
41923eb1-c351-4d52-891c-ba0f28bf8b17;2023-03-29;42000
69ffb96f-543b-4485-b448-3f55335843b2;2023-12-30;41655,6
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-05-23;41552
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-05-25;40887
27e51282-5fae-422f-8829-8be27efcda88;2023-04-19;40880
9c9659cc-fdf8-41e8-a016-a91f9a951091;2023-11-22;40600
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-01-20;40376
637ddf6a-8757-40eb-a709-822ab5c40b43;2023-04-26;40320
72a8cd54-97c0-487e-a1b3-1bfa60f880d3;2024-01-02;40320
ab93a56d-8daa-4baa-acac-35238f3e7ec4;2024-01-02;40320
5dc3e908-5585-4bff-ab91-913c803fda27;2023-09-30;39841,2
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-05-18;39592
14871f8b-1260-4c3f-9925-e98fc74ddac0;2023-12-06;39270
b4a44bd1-e1fd-4b82-aa75-4d376515c5d4;2023-09-23;39200
bbb731e5-351b-4877-a300-eba9ef95351c;2023-04-21;39158
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2023-08-31;38808
970802cb-bf82-4d54-bced-5fd53cd9faf2;2023-05-30;38500
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-12-21;38165,4
f76a00b4-cd74-4a08-bb28-fcb6202ef95c;2024-05-17;38001,6
e37d3f52-45de-401d-ae20-9131c8c99758;2023-05-04;37721,6
881d314c-54eb-4047-ab28-e42760c648db;2023-02-18;37695
b4526702-7b5d-4ed5-b521-3e8589b65864;2024-01-24;37494,8
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-02-02;37240
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-06-28;37094,4
eec80c86-2c89-4419-91d3-508572925f65;2023-12-20;36995
5323c6be-3113-4d4a-ba5c-5541b214b2bf;2024-05-18;36818,6
50111a9e-3293-47d9-ab88-8a4551dc7090;2024-03-30;36750
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-09-13;36691,2
28704d93-2028-4483-8f35-93b7977cb1b2;2023-11-28;36400
d204fbd1-e047-4845-8b61-e4d7340be407;2024-04-07;36327,2
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-08-23;36064
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-04-28;36064
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-02-09;36064
7d789e7b-6afe-42e8-95b7-07328e3ee9ec;2023-06-09;35876,4
5323c6be-3113-4d4a-ba5c-5541b214b2bf;2023-08-29;35820,4
dc4532ce-c61e-4f63-ba43-801bb42c5747;2023-12-22;35714
ea33ed4e-2322-415b-bb23-f88127c902bb;2023-12-15;35700
559d1c53-465f-4168-99be-4dfdd3231295;2023-12-29;35679
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-07-27;35672
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-12-13;35481,6
43f2073a-4023-4d90-81fe-fe2746cd91c7;2023-07-14;35456,4
90efde3b-c411-46f2-84ee-66a98e55a8ac;2024-04-07;35365,4
5323c6be-3113-4d4a-ba5c-5541b214b2bf;2024-04-07;35338,8
eec80c86-2c89-4419-91d3-508572925f65;2023-02-24;35322
322a7dd2-d70e-4f5e-abb2-7cba468f3b97;2024-05-23;35288,4
75543932-a118-4c0b-aa78-765028da925d;2023-12-01;35280
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-10-12;35280
b4526702-7b5d-4ed5-b521-3e8589b65864;2023-02-25;35113,4
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-10-25;35078,4
b4526702-7b5d-4ed5-b521-3e8589b65864;2024-01-27;35044,8
75543932-a118-4c0b-aa78-765028da925d;2023-02-12;35000
881d314c-54eb-4047-ab28-e42760c648db;2023-01-18;35000
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2024-03-14;35000
1bfe5252-f4e7-4b90-8b2b-4fe86ce79674;2023-03-14;34942,6
d742400b-4e88-4bff-b196-ce26de2a1c88;2023-12-28;34364,4
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-10-12;34356
ffb5d13a-0042-471a-98cc-43de9aa6a1be;2024-04-25;34330,8
e37d3f52-45de-401d-ae20-9131c8c99758;2023-01-12;34328
6be00015-65b6-496b-994c-55a0e67b67c0;2024-06-28;34300
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2024-02-15;34272
dc4532ce-c61e-4f63-ba43-801bb42c5747;2024-04-27;34146
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-05-17;34104
27e51282-5fae-422f-8829-8be27efcda88;2024-02-22;34048
4c4187ce-e65a-4e10-b68a-b68c2950c1f5;2023-12-29;33996,2
0106c43c-82ec-4d76-9c61-ad0ed54d6792;2024-05-19;33894
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2023-11-25;33852
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-03-31;33812,8
08da989d-8214-4954-acd4-3a1e32177ce2;2024-03-16;33747
5323c6be-3113-4d4a-ba5c-5541b214b2bf;2024-06-19;33681,2
b4a44bd1-e1fd-4b82-aa75-4d376515c5d4;2024-03-13;33600
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2024-04-11;33566,4
c51f5e96-1f6e-4186-9ea3-e9f2a7e603c4;2023-10-28;33530
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-11-22;33465,6
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-05-17;33320
0106c43c-82ec-4d76-9c61-ad0ed54d6792;2024-01-16;33264
27e51282-5fae-422f-8829-8be27efcda88;2023-05-24;33152
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2024-01-20;33062,4
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-12-15;32961,6
b4526702-7b5d-4ed5-b521-3e8589b65864;2024-05-31;32928
dc4532ce-c61e-4f63-ba43-801bb42c5747;2023-12-20;32886
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2024-04-26;32838,4
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2024-05-24;32760
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-12-07;32659,2
dbacffb4-c6cc-448f-87ae-7116ef8962d9;2023-08-09;32620
ce588b38-1b0b-4ce3-bf87-30ce771ba9ed;2023-08-30;32536
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2024-02-22;32457,6
dce3353d-5948-4e19-b8e0-cdaf886c7ad8;2023-06-30;32412,8
e9b071a4-058a-4182-b56e-bfce9f49cf6c;2023-12-01;32340
27e51282-5fae-422f-8829-8be27efcda88;2023-06-22;32256
b4a44bd1-e1fd-4b82-aa75-4d376515c5d4;2023-10-28;32205,6
94d9be80-7443-482e-820f-9eb519cd465c;2023-05-25;32124,4
dce3353d-5948-4e19-b8e0-cdaf886c7ad8;2023-12-28;31945,2
219243ed-27b9-4763-8bc8-eccbe0b32132;2023-12-28;31915,8
06d1a3a8-bbfe-42b7-a24e-966756c6920a;2023-04-27;31873,8
6495774b-2e66-467d-b6c7-d99a4a622712;2024-05-17;31836
f76a00b4-cd74-4a08-bb28-fcb6202ef95c;2023-10-12;31836
